_id,Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,TimePeriod,Value,Time_Detail,UpperBound,LowerBound,Source,[Units],FootNote,BasePeriod
677e3308a51162faef386bb4,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2010,17.3,2010,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bb5,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2011,16.6,2011,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bb6,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2012,15.9,2012,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bb7,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2013,15.3,2013,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bb8,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2014,14.6,2014,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bb9,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2015,14,2015,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bba,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2016,13.4,2016,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bbb,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2017,12.9,2017,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bbc,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2018,12.4,2018,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bbd,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2019,12,2019,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bbe,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2020,11.5,2020,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bbf,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2021,11.1,2021,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3308a51162faef386bc0,3,3.2,3.2.2,SH_DYN_NMRT,"Neonatal mortality rate (deaths per 1,000 live births)",360,Indonesia,2022,10.7,2022,,,"United Nations Inter-agency Group for Child Mortality Estimation (UN IGME), 2024.",PER_1000_LIVE_BIRTHS,,
677e3324a51162faef386bc2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.27,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.07,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.27,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.17,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bc9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.04,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bca,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.15,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bcb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.1,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bcc,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.41,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bcd,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.12,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bce,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2000,0.01,2000,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bcf,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.43,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.27,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.01,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.06,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.24,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.15,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.64,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.18,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bd9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.41,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bda,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.1,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bdb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2001,0.01,2001,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bdc,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.01,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bdd,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bde,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.08,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bdf,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.29,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.19,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.01,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.78,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.52,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.25,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.14,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.51,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0.33,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2002,0,2002,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386be9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.02,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bea,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.33,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386beb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.78,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bec,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.2,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bed,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.56,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bee,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.18,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bef,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.51,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf0,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.35,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf1,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf2,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.01,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf3,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf4,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.1,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf5,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2003,0.29,2003,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf6,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.02,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf7,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.39,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf8,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.79,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bf9,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.59,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bfa,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bfb,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.36,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bfc,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.51,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bfd,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.21,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bfe,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.01,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386bff,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c00,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.12,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c01,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.29,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c02,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2004,0.21,2004,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c03,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.63,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c04,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.24,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c05,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.53,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c06,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c07,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.38,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c08,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.01,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c09,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c0a,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.14,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c0b,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.03,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c0c,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.44,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c0d,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.81,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c0e,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.3,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c0f,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2005,0.22,2005,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c10,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c11,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c12,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.01,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c13,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.15,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c14,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.3,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c15,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.22,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c16,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.03,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c17,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.48,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c18,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.8,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c19,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.65,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c1a,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.26,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c1b,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.52,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c1c,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2006,0.39,2006,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c1d,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.04,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c1e,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.5,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c1f,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.28,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c20,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.22,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c21,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.76,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c22,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.63,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
677e3324a51162faef386c23,3,3.3,3.3.1,SH_HIV_INCD,"Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)",360,Indonesia,2007,0.27,2007,,,UNAIDS,PER_1000_UNINFECTED_POP,,
